saved_force_x,saved_force_y,saved_force_z,time,true_force_x,true_force_y,true_force_z,force_x,force_y,force_z,velocity_x,velocity_y,velocity_z
2.323793888092041,-3.057833671569824,4.4792890548706055,1745514046.1840363,1.852630098119103,-2.9725711862497204,3.178705759901179,2.737591803341448,-4.209952032302286,6.6322223033855945,0.001082596511921164,-0.002345807991610102,-0.0011345542019297857
2.6196510791778564,-2.65991473197937,4.005506992340088,1745514046.2750773,2.0007367967387575,-3.194562952033045,3.8719522105610844,2.756700110611016,-4.282189538735152,6.4446514303241615,0.0014870960820758318,-0.001059323226292941,0.0017765066512482957
2.5766468048095703,-2.6625494956970215,4.151777744293213,1745514046.3969228,2.1538223326002903,-3.405158717141322,4.436082118511522,2.655109288928169,-4.177940590981307,5.853616163901685,0.0024692004768420137,-0.0018915999961360663,0.004106470742389616
2.041581630706787,-3.679924964904785,2.6492903232574463,1745514046.5752854,2.2669688092734095,-3.5659140380245318,4.791992212760579,1.8228388150879542,-2.9401231913417547,4.1895859120276775,-0.0016837490277511135,-0.00029509693818456254,0.004284374542237572
1.919283390045166,-3.889643430709839,-1.459233283996582,1745514046.6837413,2.1837678916639374,-3.467407136060749,4.7089096214157244,1.3498557137850022,-2.5307470857246077,2.2668274564045254,-0.0024681122633565646,-0.001265912563518818,0.008558717781233361
1.754709005355835,-3.594801902770996,1.7541589736938477,1745514046.7514393,2.050368281869208,-3.3156832988063965,4.308231194125314,1.2111246673054936,-2.395954178957622,1.0085588729373836,-0.0008984602963776073,-0.0004478076883413075,0.006173265091416329
1.8073734045028687,-3.6906535625457764,1.023862361907959,1745514046.7751043,1.8826403592135617,-3.144415594218795,3.7563033343202012,1.177389068562853,-2.172847157819015,0.4959259878620531,-0.0027570549980687007,0.002699300948362738,0.003974498884358579
1.6532840728759766,-3.9218568801879883,0.6517421007156372,1745514046.7867615,1.748337220831948,-2.9947233111665605,3.206754442043638,1.177389068562853,-2.172847157819015,0.4959259878620531,-0.000293998608628786,-0.0015396783488722263,0.003183707942310896
1.6653192043304443,-3.2164688110351562,1.2285586595535278,1745514046.7973168,1.634147590378129,-2.8303480804970516,2.664588751207321,1.0453867332326632,-2.1013282572518883,0.4213210144930093,-0.0007179918520488198,0.0017963209915558673,0.004907227888338317
1.9447897672653198,-3.288266181945801,1.5330278873443604,1745514046.8741815,1.516395418949036,-2.684544115848019,2.215935203864459,1.061237498754812,-1.9908547725624,-0.056618514126753096,-0.0026636896951255594,-0.0008398650226957677,-3.3451693271619076e-05
1.6023248434066772,-3.5132341384887695,1.9487881660461426,1745514046.9650013,1.4363247367350207,-2.561681545231436,1.8425290129120504,1.3450859468322778,-2.159019682139777,0.15151783371478553,-8.382222519202983e-05,-0.0001472418204151474,-7.435395960306011e-05
1.53144371509552,-3.5956215858459473,2.95802640914917,1745514047.0048642,1.3561625871390213,-2.449169781462726,1.4839889401246242,1.3179116874207946,-2.29855719704638,0.2989400005909094,0.00013037526165648658,0.001363147054827216,0.0001453033448757845
1.7846543788909912,-3.2154669761657715,3.496269702911377,1745514047.024972,1.294909553529098,-2.3524919225895777,1.1844342330652269,1.3179116874207946,-2.29855719704638,0.2989400005909094,-0.0014830775540862204,-0.001453658281959597,-0.0010843864308440942
1.9356939792633057,-3.4355950355529785,2.361929178237915,1745514047.0354168,1.304944832189734,-2.313797474499618,0.9778509531951386,1.4441961816588689,-2.3974067484606105,0.4276434441957477,-0.0015712288573414743,-0.0023637511064221258,-0.003212609720001819
1.7496418952941895,-2.490300178527832,3.9414162635803223,1745514047.045864,1.307538203235946,-2.3107494190089706,0.8420687626742928,1.4441961816588689,-2.3974067484606105,0.4276434441957477,-0.0007113684592227967,-0.00391868223765782,-0.0016266732249493713
2.184877634048462,-2.6701459884643555,4.297537326812744,1745514047.0572824,1.3348697989205305,-2.3280808848992987,0.7591836989785838,1.4441961816588689,-2.3974067484606105,0.4276434441957477,0.002761689810791886,-0.001986969988135652,0.001468930070579927
2.4230215549468994,-2.6615474224090576,5.679046154022217,1745514047.1292548,1.3674986731390362,-2.350931635048104,0.6803370750489697,1.622043254472003,-2.5955978417964047,0.6057009660088509,0.0009772047708724867,-0.003030418953820868,-0.00221126276896665
1.6966694593429565,-3.2960638999938965,4.30567741394043,1745514047.1499367,1.4184075894056296,-2.399864876397764,0.6654098532409459,1.6913091145780785,-2.762502331202585,1.1700246281682707,-0.0009834657808276753,-0.0026825624267821906,-0.00522849339160468
